feature,class
"[-192.11582975  144.23756302  -69.70279767  -26.12880826   -0.49548129
  -38.027652      0.34275922  -34.48981718    1.5560574     7.17149245
   -6.59152112    1.94682938    3.45087651  -26.33205361   -3.5978868
   -6.62766528  -13.82784593   -0.58267018   -1.53679301    6.3685713
    9.55141289    4.76031451    9.77409361    1.10384613   10.24812478
   -3.61184578    9.71055308   -1.04070117    1.16400265    3.3933753
    1.03817021    4.58043637    4.92254715   -0.38084274    2.33516424
    4.12475868    5.74378604    5.7034915     2.87038448    2.7436965 ]",dog
"[-2.12653511e+02  8.04586227e+01 -2.49572351e+01 -1.40883100e+01
 -3.39350797e+01 -2.98461202e+01 -1.41528699e+01  1.18890724e+01
 -1.27061171e+01 -1.00215693e+01 -1.75104600e+00  2.78276388e+00
 -6.10285132e+00 -1.51525100e+01  2.95798820e+00  1.61871773e+01
  2.13618202e+01  3.95964582e+01  2.47200750e+01  2.82608452e+00
 -8.55023252e+00  2.29503309e+00 -6.51596619e+00 -2.26834514e-01
 -2.52037126e+00 -4.84877003e+00 -8.21050009e+00  5.95228449e+00
  1.68126700e+00 -1.54372190e+00 -2.82131141e+00  3.57517538e+00
 -9.30956316e-01  4.29980086e+00  9.14968766e+00  1.13391044e+01
  2.31396863e+00 -1.89857862e-01  1.62612390e+00  4.72770677e+00]",dog
"[-2.17433597e+02  9.92703688e+01 -4.59109711e+01 -2.40036111e+01
 -9.89557888e+00  1.66818816e+00  7.33025510e+00  1.80821697e+01
  1.03435318e+01  6.55864980e+00  1.50738069e+01 -6.51992973e+00
 -9.76669084e+00 -1.69870254e+00 -3.63980622e+00 -3.93320570e+00
  1.47732177e+00  2.97470839e+00 -4.31779641e-01 -2.90919603e+00
  2.54158322e+00 -3.86024262e+00 -2.95008791e+00  3.20154332e+00
 -9.65864319e-02  5.67301533e+00  1.84347989e+00 -2.35845195e+00
  2.04323918e+00  5.37546889e+00  3.69662139e+00  4.62083240e+00
 -1.29195602e+00  8.97072290e-01  1.10495393e+00  3.01845538e+00
  6.11013533e-01  2.03501556e+00 -2.37542725e-01  8.86111816e-01]",dog
"[-3.47479929e+02  9.70514211e+01 -1.94493168e+01 -2.50102549e+01
 -3.25341784e+01 -2.37607778e+01 -9.52580195e+00 -2.14843889e+01
 -4.46948307e+00  2.40577642e+00 -8.72631784e+00  5.62808593e-01
  1.02863623e+01  1.11409391e+01 -1.97039345e+00 -4.56519006e+00
 -2.70105131e+00 -4.80902617e+00 -2.74854524e+00 -1.92654317e+00
 -6.15356583e+00 -5.44537846e+00 -5.08385462e-01 -1.80916479e-01
  9.46351183e-01  3.89597063e+00 -4.17437062e-01 -1.62384233e+00
 -8.88371943e-02  5.45408603e-01  7.77572603e-01  1.31432520e+00
 -3.11464910e+00 -5.34290147e+00 -3.00451888e+00 -1.45873567e+00
  2.52973709e-02 -8.52737037e-01 -2.88794583e+00 -5.32692967e-01]",dog
"[-3.00798597e+02  9.00830941e+01 -2.54837894e+01 -2.80614173e+01
 -2.86217081e+01 -2.10748601e+01 -1.19222651e+01 -1.59442093e+01
 -3.08962454e+00 -8.10167547e-01 -7.04954275e+00 -8.04560217e-01
  2.74915749e+00  7.76424430e+00 -6.80855911e-01 -1.30647446e+00
 -3.23527452e+00 -6.66783727e+00 -3.36390003e+00 -3.31779977e+00
 -3.52023347e+00 -4.75918399e+00 -4.14539275e-01 -1.44183007e+00
 -1.57837076e+00  3.38478854e+00  1.09153828e+00  3.65723309e-01
  2.73118287e-01 -3.39580384e-01 -5.62265073e-01 -2.53342702e-01
 -2.92478106e+00 -2.57096173e+00 -1.26223303e+00  2.76893144e-01
  1.13100273e+00  4.72145938e-01 -1.00240639e+00 -4.37704513e-01]",dog
"[-4.25900204e+02  6.25616212e+01 -2.28492734e+01 -1.74861452e+01
 -1.40536755e+01 -1.24272650e+01 -1.49384496e+01 -1.25834133e+01
 -7.00144879e+00 -4.39813132e+00 -5.56049522e+00 -2.37418450e+00
 -5.31903067e+00 -1.13957804e+01 -7.78142647e+00 -9.08477797e+00
 -9.42678817e+00 -4.10395916e+00 -8.76031230e-01  2.62475296e+00
  2.02600051e+00  1.25364594e+00 -9.12464319e-01 -2.34085104e-01
  2.70133819e-01  2.93906542e-01 -1.06605249e+00 -2.26429481e+00
 -8.30515167e-01 -3.66925230e-01 -1.24551929e+00 -9.96673005e-01
  7.32191622e-01  1.68155116e+00  4.33167797e+00  2.41185669e+00
  3.48998478e-01  1.55118629e+00 -9.15166755e-01  2.23014034e+00]",dog
"[-183.65534093   67.75429964  -69.80281243   17.95170963   21.15920843
  -12.40985655  -39.047948     18.54232434   22.15722765    1.98030254
   -2.30102485   -6.90221895  -10.64934798   18.93373785   -6.89558242
   11.59681162    7.81288497  -19.29447143   -7.33064628    5.71661306
    9.21242356   -4.76636838   14.04077602  -10.91016838   -1.58535431
   -0.24251778   -2.19555766    8.30987161    5.02279973   -5.84047426
    1.49327478   -2.09461655    1.96602693   -1.36817222    5.15378301
   -7.72258064   -0.71722902   -0.75244254   -3.38012202    4.29432051]",dog
"[-3.43756043e+02  9.06106967e+01 -2.15295295e+01 -2.90940611e+01
 -1.02750350e+01 -4.07221659e+00 -3.47235877e+00 -1.53874066e+00
 -1.50050364e+01 -8.73115184e-01  6.22956895e+00  2.65931809e+00
  4.80908520e+00  9.37914887e+00 -9.78696509e+00 -3.77891283e+00
 -4.71542211e+00  1.39902920e+00 -8.53651624e+00 -4.08723763e+00
  3.39013974e+00 -7.34017731e-02  1.17097119e+00 -1.41330896e+00
 -1.32561180e+00  8.31921531e-01 -6.48252106e-01  3.09871843e+00
  1.01766093e+00  9.06738972e-01 -1.00029963e+00  1.10718437e+00
  2.05057187e+00  1.31824382e+00 -4.22063731e-01  2.00184710e+00
  2.38928644e+00  2.22861314e+00  2.08638796e+00  8.72629107e-01]",dog
"[-3.78761934e+02  9.33648709e+01  6.29338982e+00 -1.60696220e+01
  5.93024222e+00  9.38869306e+00 -3.48620360e-01  1.70432842e+00
  8.06424679e+00  9.89402073e+00  8.70091397e+00  1.20524999e+01
  8.93767074e+00  4.73558075e+00 -2.82048799e+00 -1.03930339e+00
  1.20534324e+00  1.31602458e+00  5.97587216e-01  2.99275981e+00
  4.85093385e+00  3.42769702e+00  2.44712791e+00  1.59873314e+00
  1.28570428e+00  1.31588422e+00  5.25098657e-01  1.38297977e+00
  2.27986807e+00  1.56391900e+00  1.95094918e+00  1.98703367e+00
  1.69810808e+00  9.83262266e-01 -1.38445695e+00  1.12781533e-01
  4.04618384e-01  1.07106423e+00  9.83480863e-01  1.14168027e+00]",dog
"[-3.25807813e+02  1.29456969e+02 -2.37652952e+01 -4.32719849e+01
 -2.87752100e+01 -2.54316066e+01 -3.15764622e+01 -7.20109737e+00
 -5.84664667e+00 -2.22554272e+00 -4.61391014e+00 -1.53466331e+01
 -9.42823649e+00 -1.49774071e+00 -1.40477128e-01 -5.82839828e+00
 -5.32489114e+00 -5.40125721e+00 -1.30815032e+01 -7.59011379e+00
 -8.96695489e+00 -8.09152726e+00 -4.33257714e+00  5.09040530e-01
  4.49069983e-01 -2.81781138e+00 -3.54353833e+00 -4.83668055e+00
 -5.04897750e+00 -1.55878299e+00 -4.62388536e+00 -2.03106462e+00
 -1.11473405e+00 -6.84305983e-01  2.08526226e+00  1.91872498e-01
 -2.23010777e+00 -1.15408565e+00 -3.97696826e-01  2.80707805e-01]",dog
"[-1.65145240e+02  1.14075800e+02 -8.08212299e+00  1.76508103e+01
  1.05325408e+00 -2.21278005e+00  3.56077874e+00 -3.74770085e+00
  5.78785688e+00  1.66430419e+01 -3.14645305e+00  1.37751951e+01
  2.93985032e+00  1.27724990e+01  9.87496836e+00  4.94342251e+00
  6.30591057e+00  7.91204931e-01  5.21460602e-01 -4.70319564e-01
 -1.35756463e+00  3.65968781e+00  3.45286977e+00  6.00581028e+00
  1.13023823e+00 -7.67435496e-02 -2.74526462e+00  2.31977948e+00
  9.16000089e-01 -4.07420771e-01  5.68179656e-01  5.03738239e-01
  9.89356678e-01  1.33707088e+00 -2.80400147e-01 -2.20101193e+00
  8.75683564e-01 -6.75879361e-02  2.54547491e-01 -1.13015236e+00]",dog
"[-1.49721120e+02  1.35854480e+02 -1.66949143e+01 -1.18543141e+01
 -4.89624395e+00 -4.09197353e+00 -8.30128144e+00  4.40272465e+00
 -4.29016677e+00  2.39903425e+00  3.02582131e+00  5.98347674e+00
  6.84704534e-01  7.96340105e+00  1.55416489e+01  1.02847509e+01
  2.32473196e+00  5.92620423e+00  4.32691207e+00  4.12820143e+00
  5.28965462e+00  3.74833224e+00  4.21728605e+00  2.42357303e+00
  2.70733397e+00  1.77728205e+00 -7.95428159e-01 -1.70883603e-01
  1.08209753e+00  8.27010885e-02  8.23428664e-01  1.92557062e-01
  1.60452557e+00 -1.44566324e+00  9.40498823e-02  1.24968038e+00
 -4.87751259e-01 -2.08158012e-01  4.36398008e-02  1.49498237e+00]",dog
